pack,tier,artist,title,from_movie_show,explicit,plays_in_game,deezer_id,verdict_keep_or_cut,notes
"Songs from Movies","Free","Mandy Moore","When Will My Life Begin? (From ""Tangled"" / Soundtrack Version)","Tangled","","yes","7599979","",""
"Songs from Movies","Free","Marc Scibilia","Bittersweet Symphony","Cruel Intentions","","yes","2817899672","",""
"Songs from Movies","Free","Mark Keali'i Ho'omalu","He Mele No Lilo (From ""Lilo & Stitch""/Soundtrack Version)","Lilo & Stitch","","yes","1383448442","",""
"Songs from Movies","Free","Marvin Gaye","Ain't No Mountain High Enough","Remember the Titans","","yes","646327092","",""
"Songs from Movies","Free","Marvin Gaye","I Heard It Through The Grapevine","The Big Chill","","yes","132196486","",""
"Songs from Movies","Free","Meryl Streep","The Winner Takes It All (From ""Mamma Mia!"")","Mamma Mia!","","yes","1579003","",""
"Songs from Movies","Free","Metro Boomin","Am I Dreaming","Spider-Man: Across the Spider-Verse","","yes","2309928755","",""
"Songs from Movies","Free","Metro Boomin","Annihilate (Spider-Man: Across the Spider-Verse)","Spider-Man: Across the Spider-Verse","","yes","2309928745","",""
"Songs from Movies","Free","Michael Andrews","Mad World","Donnie Darko","","yes","83151634","",""
"Songs from Movies","Free","Michael Jackson","Thriller","Thriller","","yes","555639","",""
"Songs from Movies","Free","Michael Sembello","Maniac","Flashdance","","yes","540168502","",""
"Songs from Movies","Free","Mickey & Sylvia","Love Is Strange","Dirty Dancing","","yes","60020871","",""
"Songs from Movies","Free","Miguel","Remember Me (Dúo)","Coco","","yes","419915862","",""
"Songs from Movies","Free","Miley Cyrus","The Climb","Hannah Montana The Movie","","yes","3068073","",""
"Songs from Movies","Free","Moby","Extreme Ways (Bourne's Ultimatum)","The Bourne Ultimatum","","yes","1178950","",""
"Songs from Movies","Free","Modern English","I Melt with You","Valley Girl","","yes","632211062","",""
"Songs from Movies","Free","Nancy Sinatra","These Boots Are Made for Walkin'","Full Metal Jacket","","yes","71323824","",""
"Songs from Movies","Free","Naomi Scott","Speechless (Full)","Aladdin","","yes","682608642","",""
"Songs from Movies","Free","Natasha Bedingfield","Pocketful of Sunshine","Easy A","","yes","15590338","",""
"Songs from Movies","Free","Nathan Lane","Hakuna Matata","The Lion King","","yes","24307621","",""
"Songs from Movies","Free","Neil Diamond","Sweet Caroline","Good Will Hunting","","yes","145434430","",""
"Songs from Movies","Free","Nicki Minaj","Barbie World (with Aqua)","Barbie","","yes","2373296485","",""
"Songs from Movies","Free","Nirvana","Something In The Way","Batman","","yes","13693508","",""
"Songs from Movies","Free","OneRepublic","I Ain't Worried","Top Gun: Maverick","","yes","1764283667","",""
"Songs from Movies","Free","Orchestral Manoeuvres In The Dark","If You Leave","Pretty in Pink","","yes","3156230","",""
"Songs from Movies","Free","Osage Tribal Singers","Wahzhazhe (A Song for My People)","Killers of the Flower Moon","","yes","2465116815","",""
"Songs from Movies","Free","P!nk","Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")","Alice Through The Looking Glass","","yes","122946174","",""
"Songs from Movies","Free","Patrick Swayze","She's Like the Wind (feat. Wendy Fraser) (From ""Dirty Dancing"" Soundtrack)","Dirty Dancing","","yes","13128241","",""
"Songs from Movies","Free","Paul McCartney","Live And Let Die (Main Title)","Live and Let Die","","yes","5664761","",""
"Songs from Movies","Free","Peter Cetera","Glory of Love","The Karate Kid Part II","","yes","2627636","",""
"Songs from Movies","Free","Peter Gabriel","In Your Eyes","Say Anything","","yes","540503512","",""
"Songs from Movies","Free","Pharrell Williams","Happy (From ""Despicable Me 2"")","Despicable Me 2","","yes","701326562","",""
"Songs from Movies","Free","Phil Collins","A Groovy Kind of Love (2016 Remaster)","Buster","","yes","134036244","",""
"Songs from Movies","Free","Phil Collins","Against All Odds (Take a Look at Me Now) (2016 Remaster)","Against All Odds","","yes","134036426","",""
"Songs from Movies","Free","Phil Collins","You'll Be In My Heart","Tarzan","","yes","561875132","",""
"Songs from Movies","Free","Phillipa Soo","Helpless","Hamilton","","yes","107832286","",""
"Songs from Movies","Free","Pink Floyd","Comfortably Numb","The Wall","","yes","116914122","",""
"Songs from Movies","Free","Pitbull","Feel This Moment (feat. Christina Aguilera)","Turbo","","yes","62083052","",""
"Songs from Movies","Free","Pitbull","Fireball (feat. John Ryan)","Penguins of Madagascar","","yes","81768004","",""
"Songs from Movies","Free","Pixies","Where Is My Mind?","Fight Club","","yes","936899","",""
"Songs from Movies","Free","Post Malone","Sunflower (Spider-Man: Into the Spider-Verse)","Spider-Man: Into the Spider-Verse","","yes","602456552","",""
"Songs from Movies","Free","Prince","1999 (2019 Remaster)","1999","","yes","1172188062","",""
"Songs from Movies","Free","Prince","Batdance","Batman","","yes","3917698","",""
"Songs from Movies","Free","Prince","Kiss","Under the Cherry Moon","","yes","664178","",""
"Songs from Movies","Free","Prince","Let's Go Crazy (2015 Paisley Park Remaster)","Purple Rain","","yes","374282981","",""
"Songs from Movies","Free","Q Lazzarus","Goodbye Horses - Single","The Silence of the Lambs","","yes","372714321","",""
"Songs from Movies","Free","Queen","Bohemian Rhapsody (2011 Remaster)","Bohemian Rhapsody","","yes","568115892","",""
"Songs from Movies","Free","Queen","Don't Stop Me Now","Shaun of the Dead","","yes","1045832272","",""
"Songs from Movies","Free","Queen","I Want It All (Remastered 2011)","Bohemian Rhapsody","","yes","716513482","",""
"Songs from Movies","Free","Queen","Killer Queen (2011 Remaster)","Bohemian Rhapsody","","yes","568115872","",""
"Songs from Movies","Free","Queen","Love Of My Life (Remastered 2011)","Bohemian Rhapsody","","yes","1761616357","",""
"Songs from Movies","Free","Queen","Radio Ga Ga (Remastered 2011)","Bohemian Rhapsody","","yes","716513472","",""
"Songs from Movies","Free","Queen","Somebody To Love (2011 Remaster)","Bohemian Rhapsody","","yes","568115782","",""
"Songs from Movies","Free","Queen","The Show Must Go On (2011 Remaster)","Bohemian Rhapsody","","yes","568116212","",""
"Songs from Movies","Free","Queen","We Are The Champions (Remastered 2011)","Bohemian Rhapsody","","yes","716513442","",""
"Songs from Movies","Free","Queen","We Will Rock You (Remastered 2011)","We Will Rock You","","yes","716513432","",""
"Songs from Movies","Free","Queen","Who Wants To Live Forever (Remastered 2011)","Highlander","","yes","716513532","",""
"Songs from Movies","Free","Rahul Sipligunj","Naatu Naatu","RRR","","yes","3514044081","",""
"Songs from Movies","Free","Randy Newman","We Belong Together (From ""Toy Story 3""/Soundtrack)","Toy Story 3","","yes","6769019","",""
"Songs from Movies","Free","Randy Newman","You've Got a Friend in Me","Toy Story","","yes","6813638","",""
"Songs from Movies","Free","Ray Parker, Jr.","Ghostbusters","Ghostbusters","","yes","128547767","",""
"Songs from Movies","Free","Renee Elise Goldsberry","Satisfied","Hamilton","","yes","107832288","",""
"Songs from Movies","Free","REO Speedwagon","Can't Fight This Feeling","Boogie Nights","","yes","581533","",""
"Songs from Movies","Free","Richard O'Brien","The Time Warp","The Rocky Horror Picture Show","","yes","105469500","",""
"Songs from Movies","Free","Rihanna","Born Again","Black Panther: Wakanda Forever","","yes","2006031307","",""
"Songs from Movies","Free","Rihanna","Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By)","Black Panther: Wakanda Forever","","yes","1988270837","",""
"Songs from Movies","Free","Robert Tepper","No Easy Way Out (From ""Rocky IV"" Soundtrack)","Rocky IV","","yes","576439","",""
"Songs from Movies","Free","Robin Williams","Friend Like Me","Aladdin","","yes","120917660","",""
"Songs from Movies","Free","Ronan Keating","When You Say Nothing At All","Notting Hill","","yes","2461244","",""
"Songs from Movies","Free","Roxette","It Must Have Been Love (From the Film ""Pretty Woman"")","Pretty Woman","","yes","3098301","",""
"Songs from Movies","Free","Roy Orbison","Oh, Pretty Woman","Pretty Woman","","yes","78033230","",""
"Songs from Movies","Free","Ryan Gosling","City Of Stars (From ""La La Land"" Soundtrack)","La La Land","","yes","137727927","",""
"Songs from Movies","Free","Ryan Gosling","I'm Just Ken","Barbie","","yes","2373296535","",""
"Songs from Movies","Free","Sam Smith","Writing's On The Wall (From ""Spectre"" Soundtrack)","Spectre","","yes","107900036","",""
"Songs from Movies","Free","Samantha Barks","On My Own","Les Misérables","","yes","63041545","",""
"Songs from Movies","Free","Samuel E. Wright","Kiss the Girl","The Little Mermaid","","yes","145187400","",""
"Songs from Movies","Free","Samuel E. Wright","Under the Sea","The Little Mermaid","","yes","145187392","",""
"Songs from Movies","Free","Sarah McLachlan","When She Loved Me","Toy Story 2","","yes","13674187","",""
"Songs from Movies","Free","Seal","Kiss from a Rose","Batman Forever","","yes","730428","",""
"Songs from Movies","Free","Sebastián Yatra","Dos Oruguitas","Encanto","","yes","1550821782","",""
"Songs from Movies","Free","Shaggy","Angel","City of Angels","","yes","620264672","",""
"Songs from Movies","Free","Shakira","Try Everything","Zootopia","","yes","586860862","",""
"Songs from Movies","Free","Shalamar","Dancing In the Sheets (From ""Footloose"" Soundtrack)","Footloose","","yes","134012986","",""
"Songs from Movies","Free","Shirley Bassey","Diamonds Are Forever","Diamonds Are Forever","","yes","3124362","",""
"Songs from Movies","Free","Shirley Bassey","Goldfinger","Goldfinger","","yes","3276735","",""
"Songs from Movies","Free","Sia","Elastic Heart (Piano Version)","The Hunger Games: Catching Fire","","yes","99625818","",""
"Songs from Movies","Free","Sia","Unstoppable","The Secret Life of Pets","","yes","134533222","",""
"Songs from Movies","Free","Simon & Garfunkel","Mrs. Robinson","The Graduate","","yes","717247842","",""
"Songs from Movies","Free","Simon & Garfunkel","The Sound of Silence (Electric Version)","The Graduate","","yes","15275788","",""
"Songs from Movies","Free","Simple Minds","Don't You (Forget About Me)","The Breakfast Club","","yes","5079647","",""
"Songs from Movies","Free","Sister Sledge","We Are Family (1995 Remaster)","We Are Family","","yes","846327","",""
"Songs from Movies","Free","Smash Mouth","All Star","Shrek","","yes","917717","",""
"Songs from Movies","Free","Soft Cell","Tainted Love","Coneheads","","yes","7303288","",""
"Songs from Movies","Free","Soul Asylum","Runaway Train (2022 Remaster)","Runaway Train","","yes","1057312","",""
"Songs from Movies","Free","Spandau Ballet","True (Single Edit)","Sixteen Candles","","yes","3130319","",""
"Songs from Movies","Free","Starship","Nothing's Gonna Stop Us Now","Mannequin","","yes","602137932","",""
"Songs from Movies","Free","Stealers Wheel","Stuck In The Middle With You","Reservoir Dogs","","yes","1577612","",""
"Songs from Movies","Free","Stephanie Beatriz","The Family Madrigal","Encanto","","yes","1550821732","",""
"Songs from Movies","Free","Stephanie Beatriz","Waiting On A Miracle","Encanto","","yes","1550821742","",""
"Songs from Movies","Free","Stephen Bishop","It Might Be You (Theme from Tootsie)","Tootsie","","yes","90120289","",""
"Songs from Movies","Free","Steppenwolf","Born To Be Wild","Easy Rider","","yes","540202122","",""
"Songs from Movies","Free","Stevie Wonder","I Just Called To Say I Love You","The Woman in Red","","yes","538709362","",""
"Songs from Movies","Free","Stevie Wonder","Superstition","I, Robot","","yes","596034702","",""
"Songs from Movies","Free","Sufjan Stevens","Visions of Gideon","Call Me by Your Name","","yes","424359162","",""
"Songs from Movies","Free","Survivor","Burning Heart (From ""Rocky IV"" Soundtrack)","Rocky IV","","yes","576423","",""
"Songs from Movies","Free","Survivor","Eye of the Tiger","Rocky III","","yes","576431","",""
"Songs from Movies","Free","Survivor","Man Against the World","Rocky IV","","yes","578105","",""
"Songs from Movies","Free","Talking Heads","Psycho Killer (Live) (2023 Remaster)","Stop Making Sense","","yes","2397688515","",""
"Songs from Movies","Free","Taron Egerton","A Sky Full of Stars","Sing 2","","yes","1584913462","",""
"Songs from Movies","Free","Taylor Swift","Safe & Sound (from The Hunger Games Soundtrack)","The Hunger Games","","yes","16918515","",""
"Songs from Movies","Free","Taylor Swift","Shake It Off","Sing","","yes","602092492","",""
"Songs from Movies","Free","Tears For Fears","Everybody Wants To Rule The World","Real Genius","","yes","88845911","",""
"Songs from Movies","Free","Teena Marie","Lead Me On (From ""Top Gun"" Original Soundtrack)","Top Gun","","yes","7675054","",""
"Songs from Movies","Free","Tegan and Sara","Everything Is AWESOME!!! (feat. The Lonely Island)","The Lego Movie","","yes","647445312","",""
"Songs from Movies","Free","The Bangles","Hazy Shade of Winter","Less Than Zero","","yes","608783","",""
"Songs from Movies","Free","The Beach Boys","Kokomo","Cocktail","","yes","3091987","",""
"Songs from Movies","Free","The Beatles","Let It Be (Remastered 2009)","Let It Be","","yes","116348656","",""
"Songs from Movies","Free","The Beatles","Twist And Shout (Remastered 2009)","Ferris Bueller's Day Off","","yes","116348340","",""
"Songs from Movies","Free","The Blues Brothers","Everybody Needs Somebody to Love","The Blues Brothers","","yes","13100386","",""
"Songs from Movies","Free","The Blues Brothers","Think","The Blues Brothers","","yes","13100388","",""
"Songs from Movies","Free","The Cardigans","Lovefool","Romeo + Juliet","","yes","910474","",""
"Songs from Movies","Free","The Clash","Rock the Casbah (Remastered)","The Royal Tenenbaums","","yes","69962765","",""
"Songs from Movies","Free","The Contours","Do You Love Me (Mono Single)","Dirty Dancing","","yes","909565","",""
"Songs from Movies","Free","The Cure","Just like Heaven (2006 Remaster)","Just Like Heaven","","yes","14618872","",""
"Songs from Movies","Free","The Dream Academy","The Edge of Forever","Ferris Bueller's Day Off","","yes","675718","",""
"Songs from Movies","Free","The Go-Go's","We Got The Beat (2011 Remaster)","Fast Times at Ridgemont High","","yes","11233716","",""
"Songs from Movies","Free","The Goo Goo Dolls","Iris","City of Angels","","yes","4290138","",""
"Songs from Movies","Free","The Isley Brothers","Shout","Animal House","","yes","450043572","",""
"Songs from Movies","Free","The Knack","My Sharona","Reality Bites","","yes","3248376","",""
"Songs from Movies","Free","The Proclaimers","I'm Gonna Be (500 Miles)","Benny & Joon","","yes","3111030","",""
"Songs from Movies","Free","The Psychedelic Furs","Pretty In Pink","Pretty in Pink","","yes","548743","",""
"Songs from Movies","Free","The Righteous Brothers","Unchained Melody","Ghost","","yes","468253402","",""
"Songs from Movies","Free","The Righteous Brothers","You've Lost That Lovin' Feelin' (Single Version)","Top Gun","","yes","2534041","",""
